,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
26282,1779,2013-01-22 17:02:49,14,100,,,31,237,4,4.0,0,6.5,0.2713,5.62,2,191.55,1,23495,3,53,2,0,1,1,,4256.16,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
26312,1782,2012-11-21 11:59:22,5,219,,,219,419,4,4.0,0,4.6,0.1258,5.28,27,109.0,0,18774,1,18,1,0,1,0,,1750.21,0,,,,0.0,0.0,28.0,-1.0,0.0,17.0,,,,0.0,0.0,28.0,,,,,,,-1.0,0.0,8.0,0,,0
26344,1784,2013-03-13 19:24:10,5,219,,,219,61038,2,2.5,1,1.79,,4.2,7,58.0,0,6750,1,3,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
26350,1785,2012-12-21 18:23:16,14,100,,,100,848,4,4.5,0,3.74,0.1684,5.54,4,170.16,1,20438,2,12,2,0,2,0,,184.76,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
26382,1786,2013-05-27 17:37:54,24,216,,,219,11719,4,4.0,1,3.53,,5.17,6,119.61,1,28206,8,12,1,0,1,0,-7.151,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,1106.15,1
26410,1787,2013-06-03 09:23:34,5,219,,,219,63,3,4.0,1,2.48,0.2271,0.0,2,89.0,0,13066,1,1,1,0,1,0,,1265.48,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,102.35,1
26421,1788,2012-12-18 20:07:54,5,219,,,219,3367,4,4.5,1,3.74,0.057999999999999996,5.64,8,139.0,0,9402,1,6,1,1,2,0,,433.47,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,7.0,,,,,,,0.0,0.0,,0,,0
26454,1789,2012-11-27 10:35:55,5,219,,,219,5156,2,3.5,1,2.89,0.1631,4.57,22,62.0,0,1212,2,10,2,0,1,1,,273.91,0,,,,0.0,0.0,,0.0,0.0,9.0,,,,,,,,,,,,,0.0,0.0,,0,,0
26488,1790,2013-04-08 09:44:33,16,31,3.52,189.89,219,1230,3,3.5,0,5.83,0.2106,5.72,2,202.94,1,5143,6,112,5,0,2,0,,4004.88,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
26519,1792,2012-11-12 14:24:13,5,219,,,220,53149,4,3.5,1,2.64,0.5921,5.91,2,283.0,0,15009,2,136,2,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
26524,1793,2013-03-07 09:16:29,5,219,,,153,17173,4,4.5,0,2.64,0.2331,5.71,6,176.0,0,3968,7,44,1,0,1,0,,1528.37,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
26539,1794,2013-01-13 18:58:53,5,219,,,35,4841,4,0.0,1,2.2,,5.34,34,99.0,0,21207,1,54,6,0,3,1,,1553.73,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
26570,1798,2013-03-19 14:23:46,5,219,,,219,1133,3,4.0,1,1.61,0.0037,5.1,15,249.0,0,23666,2,14,1,0,1,0,,345.13,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
26603,1799,2013-02-06 14:35:12,5,219,,,219,4080,4,4.5,1,5.18,0.1619,5.76,34,179.0,0,9402,2,16,2,1,1,1,,9.18,0,,,,,,,0.0,0.0,,,,,0.0,0.0,104.0,,,,,,,0.0,0.0,32.0,0,,0
26637,1802,2013-04-11 20:01:52,5,219,,,219,27142,4,4.0,0,3.09,0.1384,5.4,2,279.0,0,26067,1,23,2,0,1,1,,144.84,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,220.96,1
26643,1803,2012-11-25 21:49:13,4,50,,,99,426,2,4.0,0,3.3,0.0748,4.5,7,64.38,0,3218,1,95,2,0,1,1,,5173.9,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
26673,1804,2013-03-15 12:06:32,5,219,2.21,79.53,219,3497,3,4.0,1,1.61,,4.35,22,89.0,0,23837,1,2,2,1,1,0,,720.72,0,,,,1.0,0.0,22.0,0.0,0.0,,,,,1.0,0.0,22.0,,,,,,,0.0,0.0,,0,,0
26704,1808,2013-06-27 20:35:20,14,100,,,100,715,3,4.5,0,3.87,0.2917,0.0,6,161.31,1,19898,1,3,2,0,1,0,,60.16,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
26736,1812,2013-04-17 16:23:42,5,219,,,219,3776,2,3.0,1,2.48,0.1044,4.52,8,54.0,1,44,1,44,1,0,1,1,,946.84,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
26770,1813,2013-05-09 16:18:25,5,219,,,219,11654,3,4.5,1,2.4,0.0116,4.56,14,134.0,0,6475,1,7,5,0,1,1,,296.98,0,,,,,,,0.0,0.0,,,,,1.0,0.0,7.0,,,,,,,1.0,0.0,7.0,0,,0
26785,1814,2013-06-04 08:15:59,5,219,,,219,3877,2,4.0,1,2.48,,0.0,21,54.0,0,14246,1,72,2,0,1,1,,213.69,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
26817,1818,2013-04-06 20:26:36,5,219,,,219,24681,3,4.5,1,1.1,,5.01,3,109.0,0,5270,2,34,2,1,1,1,,123.24,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
26822,1819,2013-02-24 09:28:15,5,219,,,219,1742,2,4.5,1,1.1,,4.53,3,113.0,0,11559,6,82,2,0,1,0,,618.99,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
26830,1821,2012-11-11 11:55:14,15,55,,,55,3239,4,5.0,0,4.25,0.1942,5.08,2,111.27,0,10475,1,2,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,,,0,,0
26861,1824,2012-11-02 08:49:36,5,219,,,219,2802,3,4.5,1,2.2,,5.06,14,104.0,0,21097,1,20,2,0,1,1,-14.102,137.29,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
26878,1825,2013-05-27 08:52:25,5,219,,,219,16477,4,4.0,1,3.26,0.2022,5.25,7,199.0,0,6592,2,34,3,0,1,0,,235.97,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
26897,1826,2013-06-20 12:18:44,5,219,,,219,3301,3,4.5,1,2.4,,0.0,13,99.0,0,10428,4,5,2,0,1,0,,424.1,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
26930,1827,2013-06-08 19:58:21,12,99,,,219,1230,3,3.5,0,5.83,0.6808,0.0,1,272.27,1,24700,7,136,3,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2380.52,1
26962,1830,2013-06-30 06:25:40,5,219,,,219,10566,4,4.5,1,5.91,0.0909,0.0,14,233.0,0,4562,2,26,2,1,1,1,,,1,1.0,0.0,11.0,1.0,0.0,11.0,1.0,0.0,11.0,1.0,0.0,11.0,1.0,0.0,11.0,,,,,,,1.0,0.0,11.0,0,,0
26993,1831,2013-03-14 07:55:48,5,219,,,31,8326,4,4.0,0,4.52,0.0401,5.08,16,60.0,0,27966,1,9,2,0,1,1,,4415.12,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27023,1832,2012-11-08 20:23:09,5,219,,,219,2506,3,4.0,1,3.4,0.1327,5.13,13,104.0,0,10679,2,1,1,0,1,1,,1.69,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
27047,1834,2013-03-27 14:49:27,5,219,,,219,14082,4,4.0,1,4.29,0.239,5.36,9,138.0,0,8192,1,100,2,0,1,1,,1526.22,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
27067,1835,2012-12-28 07:35:08,5,219,,,219,1248,3,3.5,0,2.3,0.0975,5.19,27,246.0,1,27730,4,42,2,0,1,1,,1492.08,0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,0,,0
27099,1836,2013-05-24 21:32:37,5,219,,,219,2506,3,4.0,1,3.4,0.385,5.15,12,99.0,0,10877,1,42,1,0,1,1,,1492.82,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
27121,1837,2013-03-25 18:24:29,14,100,,,100,848,4,4.5,0,3.74,0.1684,5.53,7,263.39,1,20438,2,115,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27152,1838,2012-11-27 08:12:20,5,219,,,178,2988,4,4.5,0,3.56,0.19699999999999998,4.71,19,68.0,0,4954,3,49,2,0,1,0,,5849.06,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27175,1839,2012-12-19 19:15:25,24,216,,,216,2158,3,0.0,0,2.83,0.2233,5.29,12,113.08,0,18982,1,2,1,0,1,1,,,0,,,,,,,,,,-1.0,0.0,8.0,1.0,0.0,37.0,,,,,,,,,,1,130.92,1
27201,1840,2013-05-15 12:46:15,5,219,,,219,9086,2,3.5,1,2.77,0.0693,4.3,26,60.0,0,27742,4,156,2,1,1,1,-6.992999999999999,343.22,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27235,1843,2012-11-08 16:46:46,14,100,,,100,5105,3,4.0,0,0.0,0.0454,5.45,3,104.97,0,21087,2,7,4,0,1,1,,194.83,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
27257,1845,2013-01-03 13:35:02,5,132,,,132,4206,4,4.0,1,0.69,,5.09,30,157.0,0,17638,2,26,1,0,1,0,,,0,0.0,0.0,,,,,,,,,,,0.0,0.0,,1.0,0.0,5.0,1.0,0.0,5.0,,,,0,,0
27288,1846,2013-06-23 18:26:04,18,129,,,129,13771,4,0.0,0,0.69,,0.0,21,195.51,0,12552,2,61,2,0,1,1,,114.38,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27310,1847,2012-11-28 11:25:19,5,219,,,219,1751,2,4.5,1,2.77,0.311,4.81,7,82.0,0,149,3,42,1,0,1,0,,768.15,0,,,,0.0,0.0,11.0,,,,,,,-1.0,0.0,8.0,,,,,,,-1.0,0.0,8.0,0,,0
27342,1848,2013-06-01 13:29:04,5,219,,,219,30333,3,4.5,1,3.85,0.3621,5.47,4,389.0,0,16810,2,55,4,3,2,1,,136.2,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27348,1850,2013-03-04 20:02:27,5,219,,,219,409,3,4.0,1,1.1,0.0006,4.94,14,132.0,0,13216,3,57,1,1,2,0,,2296.65,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
27361,1852,2013-01-20 19:24:10,5,219,,,219,1753,2,3.0,0,3.69,0.1144,5.06,24,90.0,0,27770,2,12,3,1,1,1,,88.11,0,,,,,,,0.0,0.0,,,,,-1.0,0.0,15.0,,,,,,,-1.0,0.0,15.0,0,,0
27393,1854,2013-03-11 21:22:44,15,55,,,219,1230,3,3.5,0,5.83,0.2106,5.7,12,201.34,1,5143,4,153,2,2,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27426,1855,2012-11-23 06:45:19,5,219,,,219,1048,4,3.5,1,3.22,0.268,4.58,2,58.0,1,25565,3,7,1,0,1,1,,11.4,0,,,,1.0,0.0,24.0,1.0,0.0,24.0,,,,,,,,,,,,,1.0,0.0,24.0,1,221.55,1
27459,1857,2013-06-14 14:02:17,26,39,,,14,9266,3,0.0,0,2.2,,0.0,3,70.32,0,620,1,2,1,0,1,0,,,1,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,0,,0
27490,1858,2012-12-23 20:44:32,5,219,,,219,1707,5,5.0,0,5.58,0.3428,6.21,14,334.0,1,15748,3,19,2,0,1,1,,2401.1,0,,,,1.0,0.0,56.0,,,,0.0,0.0,,1.0,0.0,74.0,,,,,,,0.0,0.0,,0,,0
27512,1860,2012-12-20 07:45:17,5,137,,,219,10717,3,3.5,1,5.21,0.5577,5.19,34,159.0,0,25426,1,33,2,0,1,0,,,0,,,,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
27544,1861,2013-02-02 18:28:54,18,129,,,129,2944,5,5.0,0,3.66,0.0521,5.43,15,197.76,0,12494,2,125,2,0,1,1,,159.01,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27577,1862,2012-12-31 07:58:15,16,31,,,31,3951,4,4.5,0,1.1,0.0406,4.19,16,83.11,0,18262,3,17,2,1,1,1,,66.83,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27609,1864,2013-06-18 10:40:25,5,219,,,219,3572,2,4.0,0,4.26,0.5058,0.0,7,299.0,0,21908,1,2,2,0,1,1,-24.6193,23.79,0,1.0,0.0,16.0,0.0,0.0,25.0,,,,,,,0.0,0.0,15.0,,,,,,,0.0,0.0,15.0,0,,0
27630,1865,2013-06-18 10:27:12,5,219,,,219,162,4,4.0,0,5.19,0.0983,0.0,36,166.0,1,23605,1,6,1,2,1,0,,974.98,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,7.0,0,,0
27662,1867,2013-03-31 09:29:21,5,219,,,219,4533,3,3.5,1,1.39,,4.27,32,65.0,0,17164,1,0,1,0,1,0,,422.62,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
27695,1868,2013-01-15 19:07:51,5,219,,,219,5989,3,4.5,0,3.37,,5.31,19,155.0,1,27891,3,85,2,2,1,0,-18.5087,1183.71,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27720,1871,2013-02-11 21:35:17,24,216,,,117,6974,4,3.0,0,3.61,0.0201,4.64,6,48.54,0,20112,3,12,1,0,1,1,,,0,,,,1.0,0.0,12.0,1.0,0.0,60.0,1.0,0.0,12.0,1.0,0.0,12.0,,,,,,,,,,0,,0
27748,1872,2013-06-17 22:14:52,5,219,,,219,1736,3,4.0,0,3.37,0.262,0.0,3,169.0,0,20874,2,4,2,0,1,1,-14.1545,299.63,0,,,,-1.0,0.0,11.0,-1.0,0.0,11.0,,,,-1.0,0.0,11.0,,,,,,,-1.0,0.0,11.0,0,,0
27766,1874,2013-02-13 18:03:30,5,219,,,219,2543,3,3.0,1,3.22,,4.79,20,59.0,0,5206,1,2,4,0,1,1,-13.732999999999999,15.61,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,37.0,,,,,,,0.0,0.0,,0,,0
27787,1876,2013-03-22 14:58:27,5,219,,,219,17007,3,4.0,1,1.79,0.0263,5.07,6,129.0,0,17603,3,0,1,1,2,1,,291.37,0,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,31.0,0,,0
27795,1877,2013-01-20 17:36:24,14,100,,,100,372,4,5.0,0,1.61,0.0198,5.36,16,130.08,0,6792,1,5,4,0,1,1,,62.8,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
27828,1879,2013-01-18 18:45:24,5,219,,,219,317,3,3.5,1,1.61,,4.81,36,149.0,0,2141,2,231,2,0,1,1,-20.8339,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27860,1880,2013-04-25 14:14:52,14,100,,,219,8134,4,4.5,1,4.17,0.4262,5.38,15,251.03,0,570,1,6,1,0,1,0,,121.25,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27875,1881,2013-06-13 05:45:26,5,219,,,219,4107,0,4.5,0,2.77,0.0344,0.0,18,169.0,0,19035,4,46,2,0,1,0,,271.3,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27893,1884,2013-05-19 16:24:14,24,216,,,117,3958,4,4.0,0,4.03,0.0041,4.9,9,83.18,1,1588,1,13,1,0,1,1,,,0,,,,1.0,0.0,20.0,1.0,0.0,19.0,0.0,0.0,2.0,-1.0,0.0,13.0,,,,,,,,,,0,,0
27921,1885,2013-05-31 12:16:49,15,55,,,31,2028,3,4.0,0,4.44,0.2126,5.16,12,138.32,0,10091,3,140,2,0,1,1,-8.9268,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27952,1886,2013-06-14 17:21:41,5,219,,,219,8409,5,4.5,1,3.61,0.024,0.0,14,359.0,0,11897,1,6,1,0,1,1,,730.3,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
27983,1887,2012-11-08 00:03:44,24,216,,,92,2423,4,4.0,0,2.48,0.0129,5.16,7,99.14,0,6991,2,27,2,0,1,0,,,1,,,,1.0,0.0,20.0,,,,1.0,0.0,9.0,0.0,0.0,,,,,,,,,,,0,,0
28010,1888,2013-01-04 08:32:32,5,219,,,219,56,4,4.5,1,2.3,0.0055,5.35,30,203.0,1,16163,5,55,2,0,1,0,,1445.69,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
28043,1889,2013-01-16 18:50:22,5,219,,,219,225,2,3.5,1,4.66,0.2149,4.83,2,103.0,0,17759,1,3,4,0,1,1,,86.19,1,,,,0.0,0.0,5.0,0.0,0.0,8.0,,,,0.0,0.0,4.0,,,,,,,1.0,0.0,5.0,0,,0
28075,1890,2013-02-25 03:43:26,5,219,,,219,3474,2,4.0,1,0.69,,4.25,30,74.0,0,17621,2,0,1,0,1,0,,10.62,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
28106,1891,2012-12-12 05:25:12,5,15,4.25,416.01,15,16549,4,3.0,0,3.04,0.0988,5.63,16,123.0,0,9591,2,1,1,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
28136,1892,2012-12-18 07:52:13,5,219,,,219,1085,4,4.5,0,3.47,0.3673,5.24,21,194.0,0,4041,1,13,1,0,1,0,,105.82,0,,,,-1.0,0.0,7.0,0.0,0.0,7.0,,,,,1.0,,,,,,,,,1.0,,0,,0
28168,1893,2013-05-10 05:31:21,5,219,2.75,277.87,219,743,3,3.5,1,1.61,0.0366,4.89,6,99.0,0,2360,1,12,1,0,1,0,,,1,,,,1.0,0.0,21.0,,,,1.0,0.0,21.0,1.0,0.0,9.0,,,,,,,1.0,0.0,9.0,0,,0
28198,1894,2013-04-07 17:17:50,15,55,,,55,720,3,5.0,1,1.1,,4.94,12,107.36,0,6240,4,2,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
28229,1895,2013-04-13 05:24:19,5,219,,,219,7919,4,3.5,1,5.8,0.2055,5.56,34,233.0,0,5143,2,83,4,1,2,1,,,1,,,,0.0,0.0,8.0,0.0,0.0,,1.0,0.0,13.0,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
28259,1896,2012-12-24 15:50:43,24,216,,,219,6439,5,4.5,1,5.78,0.5771,6.16,7,574.23,0,24700,5,5,1,0,1,0,,,1,,,,0.0,0.0,,0.0,0.0,13.0,0.0,0.0,,0.0,0.0,9.0,,,,,,,0.0,0.0,9.0,0,,0
28277,1897,2013-06-27 20:42:55,11,103,,,220,2427,5,3.5,1,4.75,0.3019,0.0,13,199.52,0,25981,2,26,2,0,1,0,,,0,,,,1.0,0.0,37.0,1.0,0.0,37.0,,,,1.0,0.0,37.0,,,,,,,,,,0,,0
28308,1899,2013-05-03 12:29:54,18,129,2.94,49.02,129,2292,4,0.0,0,3.0,0.0031,5.25,34,144.28,0,22417,1,4,1,0,1,0,,58.88,0,,,,,,,,,,,,,0.0,0.0,,-1.0,0.0,15.0,,0.0,,,,,0,,0
28340,1900,2013-01-03 21:21:17,15,55,,,99,2382,5,0.0,1,5.52,0.0208,6.21,22,889.18,0,13292,2,46,2,0,1,0,-22.7863,,1,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
28372,1901,2013-03-24 07:38:55,12,99,,,215,7195,3,3.5,0,1.39,0.0009,4.78,12,53.26,1,2303,2,12,2,0,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
28403,1902,2012-11-10 13:04:18,32,220,,,216,5571,3,4.0,0,4.14,,5.18,30,180.72,1,12447,2,101,2,0,1,0,,4867.09,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
28433,1903,2013-04-25 20:11:09,5,219,3.59,281.29,219,5505,3,3.5,1,4.17,0.2058,5.26,12,158.0,1,9358,3,70,2,0,1,1,,456.36,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
28465,1905,2013-06-04 19:05:17,14,100,,,100,8560,4,4.0,1,3.47,0.1482,0.0,24,124.73,0,19215,2,73,2,0,1,1,,157.75,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
28497,1906,2013-01-14 20:11:35,15,55,,,31,2940,0,0.0,0,1.1,,5.19,28,99.68,0,6249,3,25,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
28522,1909,2013-04-29 11:41:39,5,219,,,219,16929,0,4.0,1,0.69,0.0169,4.87,14,70.0,0,13164,1,5,2,0,1,1,,186.25,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
28535,1911,2013-01-13 13:49:27,5,219,,,219,323,2,4.5,1,2.3,0.061,4.84,22,119.0,0,9318,1,0,1,0,1,0,,913.06,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
28567,1913,2012-11-02 12:44:56,14,100,2.5,139.33,100,2549,0,2.5,0,1.61,0.1228,4.78,9,72.3,0,13796,3,160,2,2,1,1,,271.36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
28575,1915,2013-04-22 19:08:11,4,50,,,50,13695,4,2.5,0,3.26,0.0408,5.37,30,141.01,0,4709,2,4,2,1,1,1,,309.13,0,,,,,,,,,,,,,1.0,0.0,60.0,,,,,,,,,,0,,0
28605,1916,2013-05-24 04:39:26,5,219,,,219,6533,4,4.0,1,2.3,0.1617,4.87,2,109.0,0,5340,1,0,2,0,1,1,,38.11,0,,,,-1.0,0.0,9.0,-1.0,0.0,9.0,,,,0.0,0.0,,,,,,,,-1.0,0.0,9.0,0,,0
28639,1917,2013-02-06 06:16:53,5,219,,,219,772,3,4.5,1,2.56,0.1661,4.99,25,71.0,0,22056,1,9,1,0,1,1,,189.36,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
28672,1920,2013-06-13 16:35:47,5,219,,,219,3404,3,4.0,1,2.08,0.2575,0.0,2,107.0,0,19252,2,50,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,253.08,1
28679,1922,2013-01-17 15:52:26,15,55,,,138,9826,3,3.0,1,1.1,0.0022,5.3,6,143.93,0,26389,3,18,1,0,1,0,,,0,,,,,,,,,,,,,1.0,0.0,22.0,,,,1.0,0.0,22.0,,,,1,430.33,1
28684,1923,2012-12-08 15:14:24,5,219,,,219,3727,2,3.5,1,2.3,0.0446,4.16,13,55.0,0,6810,1,6,1,0,1,1,,400.52,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
28700,1924,2013-01-25 15:51:23,5,219,,,219,8508,3,4.0,1,2.4,0.0076,5.06,35,96.0,0,9402,1,1,2,2,1,1,,84.32,1,,,,,,,0.0,0.0,,,,,1.0,0.0,4.0,,,,,,,0.0,0.0,,0,,0
28732,1926,2013-01-30 21:49:11,5,219,,,219,7671,3,4.5,1,1.79,,5.14,14,188.0,0,8027,1,55,2,0,1,0,,2521.49,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
28765,1927,2013-01-10 19:19:31,5,219,,,219,4095,3,4.5,1,2.08,0.2417,4.74,29,139.0,0,9936,1,23,2,1,1,1,,441.78,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
28796,1929,2012-12-21 13:06:33,14,100,,,100,25884,3,4.5,1,2.3,0.0959,4.91,2,110.75,0,904,2,16,1,1,2,0,,307.85,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
28801,1931,2013-05-30 15:00:18,5,219,,,100,880,3,4.5,0,3.37,0.0058,5.06,32,111.0,0,13927,2,149,4,0,2,1,,2577.2,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
28832,1932,2013-05-09 12:05:17,24,219,,,181,19236,4,3.5,1,3.5,0.2178,5.36,1,192.38,1,21425,3,67,2,2,1,0,,4354.03,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
28837,1933,2013-05-23 10:31:05,5,219,,,219,22414,3,4.5,1,3.78,0.1825,5.09,3,169.0,0,8081,1,2,1,1,1,1,,66.2,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
28845,1934,2013-05-10 15:52:41,5,219,,,219,30391,2,3.5,1,1.79,,4.28,1,66.0,0,25037,2,12,2,0,1,0,,212.59,0,,,,,,,,,,,,,1.0,0.0,6.0,,,,,,,,,,0,,0
28856,1935,2013-06-19 20:09:48,5,219,,,100,89,5,5.0,0,0.0,0.0061,0.0,9,282.0,0,19898,2,15,2,0,1,1,,2172.68,0,,,,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,0,,0
28865,1937,2013-06-03 21:22:40,5,219,,,81,17,3,3.5,1,3.78,0.0693,0.0,4,56.0,0,19688,8,28,2,0,1,0,,8423.51,1,,,,0.0,0.0,49.0,,1.0,,0.0,0.0,50.0,0.0,0.0,50.0,,,,,,,,,,0,,0
28896,1939,2013-05-31 21:34:13,15,55,,,129,371,4,4.0,0,1.39,0.0007,5.03,1,106.4,0,11507,6,80,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
28928,1940,2013-05-05 09:12:57,5,219,,,219,12100,0,0.0,0,3.18,0.2439,4.88,16,130.0,0,9950,2,8,2,1,1,0,-35.0458,2487.87,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
28953,1944,2013-06-10 08:00:54,5,219,,,219,9562,2,2.0,1,0.0,0.0075,0.0,6,69.0,0,6026,1,1,2,0,2,0,,77.05,0,,,,,,,,,,,,,1.0,0.0,14.0,,,,,,,0.0,0.0,,0,,0
28960,1945,2013-06-08 09:09:23,5,219,,,219,4330,2,4.0,1,2.71,,0.0,7,69.0,0,3170,2,6,2,0,1,1,,120.15,1,,,,-1.0,0.0,22.0,,1.0,,,,,-1.0,0.0,13.0,,,,,,,-1.0,0.0,13.0,0,,0
28973,1947,2013-02-06 21:56:14,15,55,,,132,1057,3,2.0,0,5.51,0.6446,5.29,3,108.07,0,27231,2,105,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
